Compnent_1,Compnent_2,Owner,Language_Used,Predicted_Clusters,Commits,Stargazers,Forks_Count,Is_Fork
5.432893,-9.826207,delian,Perl,0,208,0,0,1
-22.704,-5.2343774,delian,Python,0,895,1,0,1
-22.800644,-12.627237,delian,Python,0,11,14,2,0
-22.54073,-4.714728,delian,Python,0,355,1,0,1
-22.722624,-10.930632,delian,Go,0,584,1,0,1
12.973746,-0.04400748,delian,Dart,0,7,1,0,0
-22.454727,-2.1007261,delian,TypeScript,0,267,1,0,1
-22.793436,-9.665775,delian,C,0,31,0,0,1
6.853997,-11.729603,delian,JavaScript,0,42,2,0,0
12.671052,-7.0383306,delian,C++,0,22,0,0,1
-22.62124,-5.969263,delian,C,0,792,1,0,1
-23.090612,-14.350098,delian,Python,0,598,1,0,1
-11.6698065,-7.760248,delian,Makefile,0,81,1,0,0
16.863338,-12.685595,delian,PHP,0,145,1,0,1
-22.907406,-11.983111,delian,JavaScript,0,40,11,0,0
7.815245,-5.971873,delian,JavaScript,0,165,1,0,1
6.641694,-7.082561,delian,JavaScript,0,67,0,0,1
6.6561875,-7.968592,delian,JavaScript,0,1402,1,0,1
-23.010876,-12.119463,delian,TypeScript,0,308,0,0,1
-12.654602,-6.8354573,delian,JavaScript,0,1148,1,0,1
14.367402,-10.542239,DevEssaAhmed,Jupyter Notebook,2,2,0,0,0
12.065095,22.18164,DevEssaAhmed,JavaScript,2,1,0,0,0
4.012127,-14.708104,DevEssaAhmed,C,2,3,1,0,0
19.770817,22.28688,DevEssaAhmed,JavaScript,2,3,0,0,0
-20.67414,24.448362,DevEssaAhmed,JavaScript,2,2,0,0,0
-20.67414,24.448362,DevEssaAhmed,JavaScript,2,26,0,0,0
12.269606,-9.623819,DevEssaAhmed,JavaScript,2,5,0,0,0
-20.67414,24.448362,DevEssaAhmed,HTML,2,3,0,0,0
-22.685919,-7.6689916,DevEssaAhmed,JavaScript,2,9,1,0,0
-20.67414,24.448362,DevEssaAhmed,JavaScript,2,3,0,0,0
-22.267689,-1.6068914,DevEssaAhmed,CSS,2,2,0,0,0
-20.67414,24.448362,DevEssaAhmed,CSS,2,12,0,0,0
-20.67414,24.448362,DevEssaAhmed,JavaScript,2,8,1,0,0
7.1814075,23.050844,DevEssaAhmed,JavaScript,2,7,0,0,0
12.512155,22.597664,DevEssaAhmed,JavaScript,2,6,0,0,0
9.590865,22.657398,DevEssaAhmed,CSS,2,2,0,0,0
-22.82502,-14.50312,DevEssaAhmed,JavaScript,2,5,0,0,0
-21.93277,-8.802943,DevEssaAhmed,JavaScript,2,5,0,0,0
12.900817,-5.102408,DevEssaAhmed,Python,2,5,1,0,0
11.217336,-13.813036,DevEssaAhmed,TypeScript,2,23,1,0,0
9.960629,22.344824,DevEssaAhmed,CSS,2,4,0,0,0
-20.67414,24.448362,DevEssaAhmed,HTML,2,2,0,0,0
-22.726938,-10.367285,DevEssaAhmed,TypeScript,2,44,1,0,0
16.80621,22.224798,DevEssaAhmed,JavaScript,2,3,0,0,0
17.069021,21.93914,DevEssaAhmed,JavaScript,2,3,1,0,0
17.372643,22.238623,DevEssaAhmed,JavaScript,2,2,0,0,0
16.14305,22.620556,DevEssaAhmed,JavaScript,2,5,0,0,0
-22.738953,-9.244924,DevEssaAhmed,HTML,2,2,0,0,0
7.55308,-11.228173,DevEssaAhmed,CSS,2,7,0,0,0
-22.958359,-10.287516,DevEssaAhmed,TypeScript,2,14,2,0,0
-22.76221,-10.495703,DevEssaAhmed,JavaScript,2,9,1,0,0
12.171447,-6.711345,DevEssaAhmed,TypeScript,2,208,0,0,1
-20.67414,24.448362,dhineshkumaradk868,Jupyter Notebook,0,2,0,0,0
-22.38566,-5.6565194,dhineshkumaradk868,Python,0,9,0,0,0
10.330775,22.44361,dhineshkumaradk868,Jupyter Notebook,0,5,0,0,0
-22.818502,-10.279089,dhineshkumaradk868,Python,0,19,0,0,0
-10.65304,-12.972569,diptangsu,Java,0,14,1,0,0
14.670546,-14.559098,diptangsu,PHP,0,122,14,18,0
-15.45482,-14.963125,diptangsu,HTML,0,20,0,0,1
-22.870346,-12.329825,diptangsu,PHP,0,26,1,1,0
14.532379,22.281765,diptangsu,JavaScript,0,17,0,0,0
12.492238,22.21839,diptangsu,JavaScript,0,10,0,0,0
10.229323,-15.005015,diptangsu,JavaScript,0,7,0,0,0
4.158294,-11.46812,diptangsu,Vue,0,7,0,0,0
15.925345,-17.442083,diptangsu,Java,0,72,16,32,0
-22.775688,-7.822508,diptangsu,HTML,0,28,1,1,0
6.4028006,-5.043487,diptangsu,Python,0,9,0,0,0
10.683365,-6.031473,diptangsu,Python,0,30,1,0,0
16.395142,21.928555,diptangsu,Python,0,4,0,0,0
16.45276,22.507421,diptangsu,HTML,0,2,0,0,0
14.975329,22.073969,diptangsu,Python,0,22,0,0,0
14.224389,22.024405,diptangsu,Python,0,16,0,0,0
16.465076,-12.652612,diptangsu,Python,0,10,1,0,0
-14.924042,23.356644,diptangsu,JavaScript,0,45,0,0,0
-22.638626,-8.805363,diptangsu,C++,0,592,0,0,1
9.236526,-3.7529387,diptangsu,Python,0,8,3,7,0
5.2572904,-9.698091,diptangsu,Assembly,0,261,0,0,1
-22.473894,-5.061019,diptangsu,CSS,0,93,0,0,1
-13.256837,-11.830487,diptangsu,Java,0,16,1,1,0
-22.946468,-15.287648,diptangsu,Python,0,86,0,0,1
-22.426323,-2.3663898,diptangsu,Python,0,18,0,0,1
-20.67414,24.448362,diptangsu,Jupyter Notebook,0,14,0,0,0
17.925987,-9.871877,diptangsu,Arduino,0,20,0,0,1
-22.677355,-8.761888,diptangsu,CSS,0,828,0,1,1
6.528661,-5.122689,diptangsu,Java,0,1385,0,0,1
17.261244,-16.519794,diptangsu,Python,0,8,0,1,0
-22.377672,-3.2554073,diptangsu,Python,0,8,0,0,0
-22.797827,-12.194148,diptangsu,Python,0,26,0,0,1
18.755629,21.981981,diptangsu,PHP,0,10,1,0,0
18.297384,-15.70359,diptangsu,Jupyter Notebook,0,15,0,0,0
10.518734,-16.504465,diptangsu,Jupyter Notebook,0,3,2,2,0
10.040264,-17.479532,diptangsu,Jupyter Notebook,0,55,3,2,0
24.127914,21.428661,diptangsu,Batchfile,0,11,0,0,0
9.46894,-2.0088575,diptangsu,Python,0,24,0,0,1
12.804779,-11.602166,diptangsu,Python,0,16,2,0,0
-23.046556,-15.205255,diptangsu,Python,0,28,6,4,0
10.554167,22.621244,diptangsu,JavaScript,0,2,0,0,0
12.942501,-18.138842,diptangsu,Java,0,383,142,199,0
10.803753,22.847082,diptangsu,Python,0,6,1,0,0
-22.70403,-8.101881,diptangsu,Java,0,76,3,0,0
16.56838,-16.358633,diptangsu,JavaScript,0,10,0,0,0
4.4499035,-14.317041,diptangsu,Python,0,75,0,0,1
4.452263,-14.302741,diptangsu,Python,0,1022,0,0,1
4.455335,-14.278025,diptangsu,CSS,0,2072,0,0,1
4.4604607,-14.224792,diptangsu,C,0,1077,0,0,1
15.6130085,-18.352192,diptangsu,Python,0,33,0,0,1
-22.314137,0.6248051,diptangsu,Python,0,455,1,0,1
-11.664667,-9.095578,diptangsu,C++,0,7819,0,0,1
-22.711325,-11.388958,durgeshsamariya,Jupyter Notebook,0,22,10,2,0
16.991833,-16.167887,durgeshsamariya,Python,0,259,2,0,1
17.53457,-8.940208,durgeshsamariya,HTML,0,891,3463,6543,0
-22.862669,-12.529859,durgeshsamariya,MATLAB,0,24,1,1,0
17.62592,-12.082229,durgeshsamariya,Python,0,544,0,2,1
-22.754568,-9.300339,durgeshsamariya,HTML,0,404,3,1,1
21.882439,21.400633,durgeshsamariya,Jupyter Notebook,0,11,2,0,0
16.719172,22.1366,durgeshsamariya,Python,0,12,0,1,0
-20.67414,24.448362,durgeshsamariya,Python,0,61,3,0,0
-22.66266,-6.4601502,durgeshsamariya,Jupyter Notebook,0,495,7,0,0
10.438761,-17.9803,durgeshsamariya,TeX,0,57,0,0,1
-20.67414,24.448362,durgeshsamariya,Python,0,7,0,1,0
-22.996284,-16.578854,durgeshsamariya,Jupyter Notebook,0,7,0,0,0
10.381931,-8.583859,durgeshsamariya,Jupyter Notebook,0,6,0,0,0
-22.65017,-10.487665,durgeshsamariya,HTML,0,78,27,7,0
-22.912064,-11.08989,durgeshsamariya,Jupyter Notebook,0,17,0,2,0
15.523689,-16.062489,durgeshsamariya,Jupyter Notebook,0,173,0,0,1
-13.977954,-6.6657896,durgeshsamariya,Python,0,8,0,1,0
-20.67414,24.448362,durgeshsamariya,Python,0,2,0,1,0
-17.912432,-8.244468,durgeshsamariya,JavaScript,0,381,0,0,1
-20.67414,24.448362,durgeshsamariya,Jupyter Notebook,0,4,6,18,0
-20.67414,24.448362,Easemlojog,HTML,2,29,0,0,0
17.813772,-9.137475,ehsanmorgan,HTML,0,9,2,0,0
19.088778,-13.490294,ehsanmorgan,Python,0,30,2,0,0
17.271877,22.346788,ehsanmorgan,Python,0,1,0,0,0
18.466442,-6.1816325,ehsanmorgan,HTML,0,12,0,0,0
21.613178,21.759836,ehsanmorgan,Python,0,11,1,0,0
19.61447,-17.042469,ehsanmorgan,Python,0,73,1,0,0
8.37937,-15.088765,ehsanmorgan,Python,0,214,9,0,0
14.196966,22.373632,ehsanmorgan,Python,0,1,0,0,0
-22.48957,-5.422828,ehsanmorgan,Python,0,2,0,0,0
15.759698,-8.647559,ehsanmorgan,HTML,0,17,0,0,0
17.702356,21.831953,ehsanmorgan,HTML,0,40,0,0,0
14.958018,-11.99508,ehsanmorgan,HTML,0,14,0,0,0
15.855812,-3.8273304,ehsanmorgan,HTML,0,2,0,0,0
22.656124,21.691608,ehsanmorgan,HTML,0,9,0,0,0
-20.67414,24.448362,ehsanmorgan,Python,0,6,0,0,0
15.0470085,-9.16271,ehsanmorgan,Python,0,7,0,0,0
16.709337,22.128124,ehsanmorgan,Python,0,38,1,0,0
15.303011,-8.964849,ehsanmorgan,HTML,0,9,0,0,0
-20.67414,24.448362,ehsanmorgan,JavaScript,0,1,0,0,0
17.449507,-10.802374,ehsanmorgan,Python,0,14,0,0,0
15.684335,22.703957,ehsanmorgan,Python,0,44,1,0,0
13.200752,22.423416,ehsanmorgan,Python,0,3,0,0,0
20.894417,22.206667,ElizaLo,C++,2,12,0,0,0
15.578886,22.632069,ElizaLo,Jupyter Notebook,2,25,5,1,0
-3.169524,-13.859944,ElizaLo,Python,2,31,8,4,0
20.166162,-14.433759,ElizaLo,Jupyter Notebook,2,20,6,1,0
14.024,-9.397311,ElizaLo,Jupyter Notebook,2,347,276,45,0
22.65693,-10.913381,ElizaLo,C++,2,38,4,0,0
11.439469,-13.4634495,ElizaLo,C++,2,51,24,8,0
14.023677,-12.867725,ElizaLo,Jupyter Notebook,2,311,79,17,0
18.34456,-13.430786,ElizaLo,MATLAB,2,20,3,1,0
18.914232,-12.081906,ElizaLo,Jupyter Notebook,2,558,283,60,0
22.141699,-14.007354,ElizaLo,C++,2,16,0,0,0
12.779735,-14.471637,ElizaLo,Java,2,10,0,0,0
11.13082,-16.434875,ElizaLo,Jupyter Notebook,2,243,10,5,0
20.280483,-8.4895525,ElizaLo,Python,2,51,25,27,1
13.691128,-13.8676,ElizaLo,Jupyter Notebook,2,7,4,2,0
18.041264,22.38873,ElizaLo,C++,2,24,0,0,0
7.8751416,-2.4143775,ElizaLo,Jupyter Notebook,2,36,0,1,0
12.983879,-12.981208,ElizaLo,Jupyter Notebook,2,55,18,8,0
15.985055,21.987425,esin,JavaScript,0,102,13,1,1
12.640135,-5.6641645,esin,HTML,0,68,16,0,1
-21.684256,24.02972,esin,Shell,0,2,19,2,0
-22.751787,-10.443229,esin,C,0,3,11,0,1
-11.047297,23.350246,esin,HTML,0,3,4,1,0
8.271513,-7.5097313,esin,Go,0,8,28,1,0
14.128882,-11.97622,esin,Shell,0,63,14,1,0
-22.74227,-11.3216,esin,Go,0,4,18,1,0
-20.67414,24.448362,esin,Go,0,6,38,3,0
-22.499384,-2.7190995,esin,Go,0,32,141,12,0
6.1557956,-13.467962,esin,Shell,0,2,11,0,0
-20.67414,24.448362,esin,HTML,0,2,6,0,0
-22.74633,-11.216998,esin,Shell,0,12,42,6,0
-9.014757,23.537537,esin,HTML,0,2,19,0,0
-22.758158,-11.029936,esin,JavaScript,0,20,27,3,0
-22.072535,-5.0026617,esin,Go,0,1,24,1,0
-22.856434,-8.955813,esin,Go,0,84,32,2,0
4.688821,-6.840641,esin,Dockerfile,0,16,21,3,0
-20.67414,24.448362,esin,HTML,0,2,7,1,0
-22.554186,-6.827605,esin,Go,0,3,18,1,0
-22.426733,-7.53536,esin,Shell,0,11,56,7,0
10.6163,22.091036,esin,HTML,0,14,19,1,0
-22.86411,-11.033447,esin,C++,0,2,14,1,0
-22.702707,-10.708427,esin,C++,0,756,14,0,1
-22.547815,-8.007381,esin,Dockerfile,0,3,13,0,0
9.846946,22.425783,esin,Shell,0,5,10,0,0
18.323977,-15.617319,exajobs,C++,0,60,16,7,0
14.645338,-17.145084,exajobs,Shell,0,9,2,0,0
9.294791,-13.616288,exajobs,Python,0,39,71,20,0
16.75828,-14.194361,exajobs,Shell,0,41,2,4,0
16.166784,-16.292568,exajobs,Ruby,0,11,1,0,0
18.290586,-15.533954,exajobs,Jupyter Notebook,0,23,20,9,0
20.419695,-16.23187,exajobs,Python,0,18,4,0,0
14.8901825,-19.071844,exajobs,Roff,0,21,5,0,0
19.45054,-16.30787,exajobs,Java,0,79,28,4,0
18.6541,-12.041072,exajobs,TSQL,0,28,22,8,0
-22.344584,-6.5049806,ferrerofranco,Jupyter Notebook,0,9,0,0,0
18.010126,-4.1989884,ferrerofranco,Dockerfile,0,82,0,4,0
10.938827,22.179783,ferrerofranco,Python,0,10,0,0,0
-22.754568,-9.300339,ferrerofranco,HTML,0,407,0,0,1
-20.67414,24.448362,ferrerofranco,Python,0,39,0,0,1
-20.67414,24.448362,ferrerofranco,TeX,0,335,0,0,1
-20.67414,24.448362,ferrerofranco,Python,0,25,0,0,1
-22.897764,-15.253719,firmai,Jupyter Notebook,0,251,1,3,1
-22.722235,-5.7527876,firmai,Python,0,99,496,88,0
9.724153,-11.72588,firmai,Jupyter Notebook,0,62,1309,259,0
9.145978,-13.920388,firmai,Python,0,241,5,1,1
-26.617588,-12.539192,firmai,HTML,0,3,1,3,0
16.861748,-14.895395,firmai,Jupyter Notebook,0,57,732,212,0
-22.596947,-5.488042,firmai,Jupyter Notebook,0,144,186,21,0
-22.863642,-9.206468,firmai,Jupyter Notebook,0,42,517,51,0
-19.254055,24.127537,firmai,MDX,0,1,0,0,0
-22.670795,-10.548659,firmai,Python,0,28,2,2,0
16.562067,-17.934662,firmai,Python,0,903,5134,1065,0
-22.21951,-0.78566366,firmai,HTML,0,77,3,4,0
-22.44956,-6.5278006,firmai,JavaScript,0,181,14,12,0
17.182455,-17.476599,firmai,Jupyter Notebook,0,159,6929,1148,0
17.573292,-13.315001,firmai,Jupyter Notebook,0,12,170,76,0
19.614727,-14.315648,firmai,Jupyter Notebook,0,77,1615,456,0
16.06862,-11.356337,firmai,Jupyter Notebook,0,63,64,13,0
-22.576275,-6.4875865,firmai,Python,0,40,0,0,1
-20.67414,24.448362,firmai,HTML,0,1,0,0,0
10.489234,22.620058,firmai,HTML,0,10,0,1,0
-23.038343,-15.659341,firmai,Python,0,85,542,64,0
-22.85016,-10.263597,firmai,Python,0,84,396,72,0
-20.67414,24.448362,firmai,HTML,0,3,1,0,0
-12.984976,23.601284,firmai,Jupyter Notebook,0,2,0,1,0
16.6394,-13.4823885,firmai,Jupyter Notebook,0,85,418,200,0
18.974564,21.941301,firmai,Jupyter Notebook,0,2,13,14,0
11.382607,22.184317,firmai,Jupyter Notebook,0,53,4,9,0
-17.44206,-13.045812,firmai,Python,0,1,76,28,0
-22.551018,-4.3062096,firmai,Jupyter Notebook,0,4,0,1,0
-20.67414,24.448362,firmai,Python,0,2,0,0,0
-8.269203,-8.749246,firmai,Jupyter Notebook,0,4,77,35,0
-22.636139,-9.409036,firmai,Python,0,42,4,4,0
-22.822311,-12.375738,firmai,Jupyter Notebook,0,383,1,1,1
-22.870605,-10.726643,firmai,Python,0,16,109,35,0
10.326851,-16.313923,firmai,Jupyter Notebook,0,33,6,6,1
-16.341608,23.772074,firmai,Jupyter Notebook,0,15,0,0,0
-22.862734,-11.825228,firmai,Jupyter Notebook,0,7,5,3,0
-8.851302,-16.069324,fundon,JavaScript,0,10,3,0,0
5.9501276,-15.255415,fundon,Rust,0,302,0,0,1
5.282751,-10.913443,fundon,Rust,0,64,0,0,1
-16.639532,-14.184711,fundon,JavaScript,0,1075,0,1,1
-22.763758,-12.566466,fundon,TypeScript,0,1422,1,0,1
20.147268,-3.5629423,fundon,Rust,0,13,4,1,0
17.884274,-13.422509,fundon,TypeScript,0,1911,0,0,1
11.453536,-6.084059,fundon,JavaScript,0,2,0,0,0
13.250678,-9.393953,fundon,JavaScript,0,43,6,0,0
14.553274,-14.290907,fundon,Rust,0,1681,0,0,1
-26.436655,-11.695974,fundon,JavaScript,0,6331,0,0,1
-15.104834,-8.450591,fundon,JavaScript,0,59,0,0,1
11.201763,-6.2085414,fundon,JavaScript,0,4955,0,0,1
-22.818834,-11.0398445,fundon,TypeScript,0,3619,1,0,1
-22.738646,-8.820153,fundon,CSS,0,271,0,0,1
-21.816738,-10.615155,fundon,Zig,0,7661,0,0,1
-16.776503,-7.742801,fundon,Rust,0,4132,0,0,1
-22.646374,-7.2345023,fundon,TypeScript,0,605,0,0,1
13.972119,-11.289467,fundon,TypeScript,0,190,1,1,1
23.766191,-10.236343,fundon,JavaScript,0,25,7,0,0
12.834906,-12.822972,fundon,JavaScript,0,36,17,1,0
-22.272326,-1.4236802,fundon,TypeScript,0,588,1,0,1
-11.00426,-9.673823,fundon,Rust,0,1188,0,0,1
-11.666823,-12.034643,fundon,JavaScript,0,58,0,0,1
12.561243,-10.656312,fundon,JavaScript,0,22,6,1,0
-22.79267,-9.190827,fundon,JavaScript,0,6,1,0,0
6.7028704,-14.48314,fundon,JavaScript,0,25,8,0,0
-12.808784,2.644383,fundon,Shell,0,24,3,0,0
-22.939032,-12.10463,fundon,Go,0,77,2,0,0
-22.897694,-13.922849,fundon,Rust,0,2507,1,0,1
8.515136,-6.8278146,fundon,JavaScript,0,2,2,0,0
7.0520263,-8.744595,fundon,JavaScript,0,3,1,0,0
19.007896,-3.586308,fundon,JavaScript,0,30,96,16,0
-22.703468,-10.234606,fundon,JavaScript,0,871,0,0,1
-22.693367,-8.792309,fundon,Java,0,13937,1,0,1
-7.6964746,-14.671075,fundon,Go,0,271,0,0,1
-22.755554,-4.717344,fundon,SCSS,0,38,20,3,0
1.5767928,-6.8460913,fundon,Go,0,2,2,0,0
-17.718893,-11.781716,fundon,Rust,0,93,0,0,1
-22.708126,-4.3527484,fundon,Rust,0,105,1,0,1
20.25763,-21.25552,fundon,JavaScript,0,9,0,0,1
-11.524682,-9.599267,fundon,Rust,0,2671,1,0,1
8.465249,-9.804477,fundon,JavaScript,0,128,0,0,1
-22.828564,-10.724137,fundon,JavaScript,0,368,0,0,1
-26.930109,-4.920256,fundon,JavaScript,0,907,0,0,1
-22.492533,0.47735196,fundon,JavaScript,0,40,1,0,1
9.456501,-8.200524,fundon,TypeScript,0,234,1,0,1
-22.365948,-2.1897647,fundon,JavaScript,0,137,13,3,1
9.469098,1.4497887,fundon,C,0,5,1,0,0
-21.960897,-10.244293,fundon,JavaScript,0,892,0,0,1
9.191097,-12.227159,fundon,HTML,0,8,2,2,0
-22.74783,-10.99684,fundon,Rust,0,2579,1,0,1
-22.917873,-12.145964,fundon,JavaScript,0,21,1,0,0
-3.1192198,-5.850874,fundon,JavaScript,0,73,1,0,1
-24.707855,-17.71378,fundon,JavaScript,0,7874,0,0,1
-22.795465,-9.583968,fundon,Rust,0,100,0,0,1
9.177508,-10.974764,fundon,Nix,0,76,0,0,0
-8.981397,3.6551015,fundon,JavaScript,0,14898,0,0,1
10.668642,-13.665682,fundon,JavaScript,0,104,0,0,1
7.1609564,-13.339053,fundon,JavaScript,0,4,1,0,0
-22.705946,-7.1197643,fundon,Swift,0,12,1,0,0
-22.886576,-12.466774,fundon,Rust,0,822,1,0,1
-22.731619,-8.090543,fundon,Rust,0,26,0,0,1
18.461817,21.657656,fundon,C++,0,12,0,0,0
5.0475903,9.0009985,fundon,Shell,0,5,0,0,0
-18.149109,-9.231653,fundon,JavaScript,0,433,0,0,1
-21.373823,-8.642274,fundon,JavaScript,0,44,5,0,0
-22.505873,-3.344733,fundon,JavaScript,0,10,3,1,0
7.5289807,-11.232602,fundon,Game Maker Language,0,844,0,0,1
6.9799166,-9.558973,fundon,JavaScript,0,102,0,0,1
3.7268474,-4.5314283,fundon,Ruby,0,11,1,3,0
-18.8285,-10.472,fundon,Shell,0,458,0,0,1
-22.75422,-8.833674,fundon,Rust,0,1882,0,0,1
10.476737,-17.739746,fundon,JavaScript,0,32,0,0,1
14.727216,-17.478039,fundon,Shell,0,9,1,0,1
9.511937,-11.844226,fundon,Nix,0,1181,0,0,1
6.509147,-12.296803,fundon,JavaScript,0,1,2,0,0
-23.255177,-19.026854,fundon,TypeScript,0,606,1,0,1
7.1917357,-11.881971,fundon,JavaScript,0,11,1,0,0
16.600622,22.111668,fundon,Rust,0,10,7,0,0
-22.721807,-9.51552,fundon,Rust,0,1602,0,0,1
-25.460182,-10.5572815,fundon,Rust,0,741,1,0,1
-22.800701,-14.1599865,fundon,Rust,0,3383,0,0,1
10.565133,-2.0495994,fundon,Rust,0,20,3,0,0
-22.945747,-9.566333,fundon,VimL,0,77,1,0,0
-22.959726,-10.623133,fundon,TypeScript,0,365,0,0,1
-22.865063,-11.875104,fundon,Vue,0,366,2,0,1
-14.423098,-11.908193,fundon,Rust,0,476,0,0,1
14.579646,-6.231698,fundon,PHP,0,4470,1,0,1
5.1035256,-3.190989,fundon,JavaScript,0,30,1,0,1
-22.874773,-10.871311,fundon,JavaScript,0,94,6,2,0
6.9327464,-12.028721,fundon,JavaScript,0,16,1,0,0
17.979084,22.04293,fundon,HTML,0,3,1,0,0
58.083347,-7.4524546,furingleb,Svelte,1,2087,0,0,1
13.746284,21.929235,furingleb,Jupyter Notebook,0,1,0,0,0
-20.67414,24.448362,furingleb,JavaScript,0,3,0,0,0
-20.67414,24.448362,furingleb,JavaScript,0,7,0,0,0
-22.779268,-12.05341,G-Navyasree,Python,2,6,0,0,0
-22.835901,-14.482085,G-Navyasree,Jupyter Notebook,2,2,0,0,0
-22.915731,-18.374332,G-Navyasree,Jupyter Notebook,2,2,0,0,0
-20.67414,24.448362,G-Navyasree,Python,2,5,0,0,0
10.252855,22.302618,GabrielAhmedSaied,Python,2,1,0,0,0
10.89103,-14.241395,GabrielAhmedSaied,Python,2,6,0,0,0
-22.777857,-12.943054,GabrielAhmedSaied,Python,2,3,0,0,0
5.739649,23.082157,GabrielAhmedSaied,Python,2,3,0,0,0
12.449211,-8.755018,gamemann,Lua,0,7,8,0,0
13.3038025,-7.429168,gamemann,PHP,0,3,6,0,0
9.340644,-8.192284,gamemann,C,0,13,7,1,0
-22.604822,-9.637183,gamemann,SourcePawn,0,10,7,3,0
18.356356,-13.322545,gamemann,SourcePawn,0,11,14,0,0
10.678993,-6.0141897,gamemann,Python,0,10,28,0,0
18.175446,-12.022477,gamemann,HTML,0,19,8,0,0
-15.456279,-11.845552,gamemann,JavaScript,0,9,11,0,0
21.256775,-5.457007,gamemann,Assembly,0,52,12,0,0
6.343332,-9.956249,gamemann,Python,0,56,6,0,0
-0.9626991,-7.05585,gamemann,C,0,80,8,1,1
16.89196,-10.832062,gamemann,C,0,23,7,0,0
14.498776,-10.506626,gamemann,C,0,1,5,0,0
18.31551,-4.1439443,gamemann,TypeScript,0,7,17,0,0
-22.698347,-11.513398,gamemann,SourcePawn,0,9,6,0,0
-22.685379,-7.281008,gamemann,SourcePawn,0,11,8,2,0
-22.966042,-13.538082,gamemann,SourcePawn,0,4,5,0,0
9.640218,-8.045691,gamemann,SourcePawn,0,29,7,1,0
15.977181,-9.802394,gamemann,SourcePawn,0,7,6,1,0
-22.644182,-5.0954614,gamemann,SourcePawn,0,35,14,2,0
-22.674797,-9.30173,gamemann,SourcePawn,0,5,6,0,0
-22.72292,-7.3966045,gamemann,SourcePawn,0,7,5,0,0
12.250771,-15.34668,gamemann,Python,0,63,23,0,0
15.064201,-6.045959,gamemann,Python,0,48,22,1,0
6.136154,-11.6691,gamemann,SourcePawn,0,2,6,0,0
13.47758,-8.472642,gamemann,SourcePawn,0,5,8,1,0
16.910746,-13.682417,gamemann,Elixir,0,28,6,1,0
14.146043,-9.446098,gamemann,SourcePawn,0,37,16,4,0
13.638989,-7.964528,gamemann,Python,0,49,9,1,1
13.131284,-15.888118,gamemann,Python,0,38,8,1,0
9.91245,-9.626827,gamemann,Go,0,36,11,1,1
9.248423,-16.80455,gamemann,SourcePawn,0,28,9,3,0
12.786021,-11.366727,gamemann,SourcePawn,0,9,6,1,0
13.687422,-3.9977775,gamemann,SourcePawn,0,2,5,1,0
16.960861,-13.364613,gamemann,PHP,0,2,5,0,0
9.459972,-8.611084,gamemann,GDScript,0,57,10,0,1
7.147465,-15.0188,gamemann,GDScript,0,31,5,0,1
16.718569,-10.709442,gamemann,Elixir,0,15,4,1,0
10.209405,-10.452479,gamemann,SourcePawn,0,23,6,2,0
4.1849937,-8.153853,gamemann,SourcePawn,0,15,6,2,0
15.031231,-11.088334,gamemann,Python,0,81,125,23,0
9.659697,-7.8302712,gamemann,C,0,5,12,0,0
7.5208225,-9.315118,gamemann,Lua,0,4,5,1,0
13.275008,-13.792315,gamemann,JavaScript,0,7,6,0,0
-22.589342,-8.778299,gamemann,Lua,0,10,7,0,0
-22.505682,-3.674907,gamemann,PHP,0,2,9,1,0
17.23764,-15.643753,gamemann,Go,0,3,7,0,0
19.898193,-12.614425,gamemann,Go,0,2,5,0,0
14.990652,-12.469589,gamemann,C++,0,1,7,0,0
18.961922,-14.847213,gamemann,Go,0,30,16,1,0
17.02045,-7.1317306,gamemann,C,0,5,3,0,0
7.4231095,-8.434196,gamemann,C,0,4,7,2,0
9.441042,-13.092396,gamemann,C,0,19,14,1,0
-22.587519,-6.9935136,gamemann,PHP,0,2,10,0,0
-21.703577,-11.930612,gamemann,C,0,14,19,1,0
-22.732092,-10.488154,gamemann,Python,0,3,5,2,0
-22.947823,-12.257448,gamemann,Python,0,5,5,2,0
15.840329,-12.623335,gamemann,PHP,0,16,11,3,0
16.177652,-12.901884,gamemann,Shell,0,5,6,1,0
17.04005,-12.574391,gamemann,Lua,0,3,5,0,0
10.09121,-12.614273,gamemann,SourcePawn,0,3,8,1,0
10.935017,-14.844106,gamemann,Rust,0,6,4,0,0
-9.1070595,-6.365181,gamemann,JavaScript,0,30,20,2,0
12.726879,-9.084937,gamemann,Python,0,34,25,0,0
10.729027,-10.205755,gamemann,TypeScript,0,13,14,1,0
4.8491187,-9.375725,gamemann,PHP,0,6,10,0,0
7.531472,-12.597645,gamemann,C,0,88,25,1,0
12.621123,-14.514067,gamemann,C,0,166,33,2,0
18.673435,-16.86281,gamemann,C,0,9,8,0,0
4.582992,-13.854041,gamemann,GDScript,0,1073,7,0,1
15.419757,-13.535605,gamemann,Go,0,128,27,4,0
12.461833,-10.891886,gamemann,Go,0,143,8,1,0
11.821292,-8.66977,gamemann,SourcePawn,0,9,6,2,0
13.439501,-12.436061,gamemann,Go,0,184,21,1,0
9.775365,-8.960129,gamemann,Lua,0,1,6,0,0
16.474115,-7.4685736,gamemann,C#,0,1,4,4,0
14.337291,-10.380506,gamemann,Java,0,1,7,0,0
15.416425,-9.200026,gamemann,Lua,0,1,5,0,0
